customer_id,signup_date,city,acquisition_channel,month
CUST037055,09-01-2025,Hyderabad,Organic,January
CUST037058,27-06-2025,Kolkata,Paid,June
CUST037061,05-03-2025,Bengaluru,Social,March
CUST037062,19-08-2025,Chennai,Organic,August
CUST037065,19-05-2025,Mumbai,Paid,May
CUST037066,14-07-2025,Mumbai,Organic,July
CUST037069,30-01-2025,Mumbai,Organic,January
CUST037072,19-02-2025,Chennai,Organic,February
CUST037073,01-01-2025,Ahmedabad,Organic,January
CUST037074,07-04-2025,Delhi,Organic,April
CUST037075,01-03-2025,Bengaluru,Social,March
CUST037076,01-05-2025,Ahmedabad,Organic,May
CUST037077,13-11-2024,Kolkata,Social,November
CUST037080,08-11-2024,Kolkata,Paid,November
CUST037082,02-01-2025,Bengaluru,Organic,January
CUST037083,19-11-2024,Mumbai,Organic,November
CUST037084,17-12-2024,Pune,Organic,December
CUST037085,04-03-2025,Bengaluru,Social,March
CUST037088,02-05-2025,Bengaluru,Referral,May
CUST037089,17-01-2025,Delhi,Organic,January
CUST037090,10-02-2025,Kolkata,Paid,February
CUST037092,01-02-2025,Chennai,Organic,February
CUST037093,22-01-2025,Mumbai,Referral,January
CUST037094,13-06-2025,Pune,Referral,June
CUST037096,05-06-2025,Kolkata,Paid,June
CUST037099,14-03-2025,Mumbai,Referral,March
CUST037100,24-03-2025,Kolkata,Referral,March
CUST037107,28-04-2025,Ahmedabad,Referral,April
CUST037108,10-01-2025,Pune,Referral,January
CUST037109,21-04-2025,Ahmedabad,Paid,April
CUST037112,09-02-2025,Delhi,Organic,February
CUST037114,02-01-2025,Hyderabad,Organic,January
CUST037115,28-04-2025,Kolkata,Organic,April
CUST037116,07-06-2025,Hyderabad,Organic,June
CUST037117,29-12-2024,Bengaluru,Referral,December
CUST037119,26-07-2025,Hyderabad,Paid,July
CUST037120,06-03-2025,Mumbai,Referral,March
CUST037122,22-03-2025,Hyderabad,Organic,March
CUST037124,26-11-2024,Bengaluru,Organic,November
CUST037126,17-07-2025,Bengaluru,Paid,July
CUST037127,02-03-2025,Mumbai,Organic,March
CUST037128,22-01-2025,Chennai,Organic,January
CUST037129,25-11-2024,Chennai,Organic,November
CUST037132,21-12-2024,Hyderabad,Organic,December
CUST037137,31-12-2024,Chennai,Organic,December
CUST037138,26-11-2024,Mumbai,Organic,November
CUST037140,08-12-2024,Bengaluru,Organic,December
CUST037141,08-12-2024,Bengaluru,Paid,December
CUST037142,01-03-2025,Bengaluru,Organic,March
CUST037143,20-02-2025,Kolkata,Referral,February
CUST037144,06-09-2025,Delhi,Referral,September
CUST037145,09-04-2025,Kolkata,Paid,April
CUST037147,15-04-2025,Hyderabad,Social,April
CUST037148,23-05-2025,Mumbai,Organic,May
CUST037149,20-02-2025,Hyderabad,Paid,February
CUST037150,26-12-2024,Pune,Organic,December
CUST037152,27-04-2025,Kolkata,Referral,April
CUST037153,25-03-2025,Bengaluru,Organic,March
CUST037158,28-03-2025,Kolkata,Social,March
CUST037160,17-08-2025,Bengaluru,Paid,August
CUST037164,12-03-2025,Hyderabad,Referral,March
CUST037166,09-11-2024,Delhi,Social,November
CUST037167,05-02-2025,Delhi,Organic,February
CUST037168,09-03-2025,Mumbai,Organic,March
CUST037169,16-02-2025,Bengaluru,Social,February
CUST037170,11-06-2025,Pune,Organic,June
CUST037171,11-01-2025,Ahmedabad,Referral,January
CUST037172,06-03-2025,Hyderabad,Organic,March
CUST037173,04-01-2025,Chennai,Organic,January
CUST037174,17-02-2025,Delhi,Organic,February
CUST037175,04-03-2025,Bengaluru,Organic,March
CUST037176,31-12-2024,Hyderabad,Organic,December
CUST037177,03-02-2025,Delhi,Organic,February
CUST037178,23-04-2025,Delhi,Social,April
CUST037180,07-02-2025,Bengaluru,Social,February
CUST037183,22-01-2025,Pune,Paid,January
CUST037184,17-01-2025,Ahmedabad,Organic,January
CUST037193,24-11-2024,Bengaluru,Organic,November
CUST037194,01-07-2025,Bengaluru,Organic,July
CUST037196,17-02-2025,Mumbai,Organic,February
CUST037197,25-03-2025,Mumbai,Social,March
CUST037198,07-01-2025,Delhi,Organic,January
CUST037200,21-02-2025,Pune,Organic,February
CUST037203,13-02-2025,Delhi,Paid,February
CUST037204,25-08-2025,Chennai,Paid,August
CUST037205,09-09-2025,Bengaluru,Paid,September
CUST037206,07-01-2025,Bengaluru,Referral,January
CUST037208,12-06-2025,Kolkata,Organic,June
CUST037209,31-12-2024,Delhi,Paid,December
CUST037212,25-11-2024,Hyderabad,Organic,November
CUST037214,11-02-2025,Delhi,Paid,February
CUST037218,10-03-2025,Hyderabad,Social,March
CUST037219,24-02-2025,Bengaluru,Organic,February
CUST037220,10-12-2024,Mumbai,Referral,December
CUST037221,23-06-2025,Bengaluru,Social,June
CUST037225,17-12-2024,Pune,Referral,December
CUST037226,05-04-2025,Ahmedabad,Organic,April
CUST037227,10-01-2025,Kolkata,Paid,January
CUST037228,31-12-2024,Bengaluru,Organic,December
CUST037231,19-02-2025,Bengaluru,Paid,February
CUST037234,14-02-2025,Bengaluru,Social,February
CUST037235,28-12-2024,Kolkata,Organic,December
CUST037237,15-03-2025,Mumbai,Referral,March
CUST037238,15-02-2025,Bengaluru,Organic,February
CUST037240,28-02-2025,Delhi,Organic,February
CUST037243,30-11-2024,Bengaluru,Organic,November
CUST037244,02-12-2024,Hyderabad,Paid,December
CUST037246,25-07-2025,Bengaluru,Organic,July
CUST037253,24-01-2025,Chennai,Referral,January
CUST037254,22-02-2025,Bengaluru,Organic,February
CUST037255,10-12-2024,Pune,Organic,December
CUST037258,18-04-2025,Bengaluru,Referral,April
CUST037260,08-03-2025,Delhi,Organic,March
CUST037261,27-11-2024,Mumbai,Organic,November
CUST037263,02-07-2025,Kolkata,Social,July
CUST037264,13-01-2025,Bengaluru,Paid,January
CUST037265,11-01-2025,Bengaluru,Organic,January
CUST037266,21-02-2025,Bengaluru,Organic,February
CUST037268,05-01-2025,Hyderabad,Organic,January
CUST037270,21-11-2024,Bengaluru,Organic,November
CUST037271,07-11-2024,Bengaluru,Organic,November
CUST037272,22-03-2025,Bengaluru,Social,March
CUST037273,27-03-2025,Hyderabad,Organic,March
CUST037274,16-12-2024,Bengaluru,Organic,December
CUST037275,26-12-2024,Delhi,Organic,December
CUST037280,09-02-2025,Kolkata,Organic,February
CUST037282,18-12-2024,Kolkata,Organic,December
CUST037283,13-05-2025,Hyderabad,Referral,May
CUST037284,27-04-2025,Bengaluru,Paid,April
CUST037288,27-04-2025,Bengaluru,Organic,April
CUST037289,30-12-2024,Bengaluru,Organic,December
CUST037290,16-05-2025,Bengaluru,Referral,May
CUST037292,06-01-2025,Mumbai,Paid,January
CUST037296,19-04-2025,Delhi,Paid,April
CUST037304,13-02-2025,Pune,Referral,February
CUST037305,10-03-2025,Bengaluru,Referral,March
CUST037306,01-01-2025,Chennai,Paid,January
CUST037307,11-01-2025,Pune,Social,January
CUST037309,25-11-2024,Bengaluru,Organic,November
CUST037313,21-01-2025,Bengaluru,Paid,January
CUST037314,22-12-2024,Mumbai,Referral,December
CUST037315,09-03-2025,Ahmedabad,Organic,March
CUST037317,13-01-2025,Pune,Organic,January
CUST037319,08-01-2025,Delhi,Organic,January
CUST037320,18-03-2025,Kolkata,Organic,March
CUST037322,05-05-2025,Mumbai,Organic,May
CUST037325,07-03-2025,Bengaluru,Paid,March
CUST037326,15-12-2024,Bengaluru,Organic,December
CUST037328,26-11-2024,Pune,Paid,November
CUST037330,16-06-2025,Bengaluru,Organic,June
CUST037331,26-12-2024,Pune,Organic,December
CUST037332,19-03-2025,Bengaluru,Organic,March
CUST037333,22-12-2024,Mumbai,Paid,December
CUST037335,15-01-2025,Mumbai,Organic,January
CUST037336,30-11-2024,Mumbai,Referral,November
CUST037338,20-12-2024,Bengaluru,Paid,December
CUST037344,14-12-2024,Ahmedabad,Organic,December
CUST037346,15-06-2025,Delhi,Paid,June
CUST037348,13-03-2025,Pune,Social,March
CUST037349,20-12-2024,Mumbai,Paid,December
CUST037352,26-03-2025,Mumbai,Organic,March
CUST037354,11-02-2025,Hyderabad,Social,February
CUST037355,11-06-2025,Delhi,Organic,June
CUST037356,13-02-2025,Hyderabad,Social,February
CUST037358,15-03-2025,Delhi,Paid,March
CUST037359,09-02-2025,Ahmedabad,Organic,February
CUST037360,13-01-2025,Hyderabad,Organic,January
CUST037361,10-06-2025,Mumbai,Paid,June
CUST037362,27-03-2025,Delhi,Social,March
CUST037363,22-12-2024,Pune,Organic,December
CUST037364,18-01-2025,Delhi,Organic,January
CUST037365,28-01-2025,Mumbai,Organic,January
CUST037368,30-05-2025,Hyderabad,Paid,May
CUST037370,17-04-2025,Bengaluru,Paid,April
CUST037371,08-12-2024,Delhi,Paid,December
CUST037373,28-03-2025,Hyderabad,Organic,March
CUST037374,07-03-2025,Chennai,Organic,March
CUST037375,25-03-2025,Bengaluru,Referral,March
CUST037376,28-05-2025,Delhi,Organic,May
CUST037377,05-05-2025,Bengaluru,Organic,May
CUST037378,27-11-2024,Delhi,Referral,November
CUST037381,21-02-2025,Kolkata,Organic,February
CUST037383,21-04-2025,Ahmedabad,Social,April
CUST037389,19-02-2025,Bengaluru,Organic,February
CUST037390,07-02-2025,Bengaluru,Social,February
CUST037391,31-01-2025,Mumbai,Referral,January
CUST037392,05-04-2025,Hyderabad,Organic,April
CUST037393,21-11-2024,Bengaluru,Referral,November
CUST037395,30-12-2024,Bengaluru,Paid,December
CUST037396,27-03-2025,Pune,Paid,March
CUST037397,09-01-2025,Bengaluru,Organic,January
CUST037398,15-01-2025,Kolkata,Social,January
CUST037399,03-12-2024,Mumbai,Organic,December
CUST037400,19-02-2025,Ahmedabad,Organic,February
CUST037401,13-12-2024,Kolkata,Organic,December
CUST037402,02-01-2025,Mumbai,Organic,January
CUST037404,22-07-2025,Chennai,Social,July
CUST037406,24-01-2025,Mumbai,Organic,January
CUST037408,06-02-2025,Chennai,Paid,February
CUST037409,14-04-2025,Delhi,Organic,April
CUST037410,12-07-2025,Bengaluru,Paid,July
CUST037411,03-04-2025,Bengaluru,Organic,April
CUST037412,27-07-2025,Pune,Social,July
CUST037413,24-05-2025,Mumbai,Organic,May
CUST037414,20-02-2025,Hyderabad,Referral,February
CUST037415,16-06-2025,Bengaluru,Paid,June
CUST037418,05-04-2025,Pune,Organic,April
CUST037419,02-03-2025,Chennai,Organic,March
CUST037424,17-02-2025,Mumbai,Social,February
CUST037425,03-01-2025,Mumbai,Organic,January
CUST037426,23-03-2025,Bengaluru,Organic,March
CUST037429,28-01-2025,Pune,Organic,January
CUST037430,24-03-2025,Delhi,Referral,March
CUST037434,05-01-2025,Bengaluru,Organic,January
CUST037437,17-04-2025,Chennai,Organic,April
CUST037439,11-03-2025,Mumbai,Paid,March
CUST037441,12-01-2025,Bengaluru,Referral,January
CUST037443,02-04-2025,Mumbai,Paid,April
CUST037444,17-02-2025,Mumbai,Organic,February
CUST037446,15-03-2025,Bengaluru,Organic,March
CUST037447,27-02-2025,Bengaluru,Organic,February
CUST037448,20-11-2024,Bengaluru,Organic,November
CUST037450,18-06-2025,Mumbai,Paid,June
CUST037452,18-06-2025,Delhi,Paid,June
CUST037454,10-12-2024,Bengaluru,Organic,December
CUST037455,07-01-2025,Delhi,Organic,January
CUST037456,31-01-2025,Delhi,Referral,January
CUST037457,22-05-2025,Mumbai,Paid,May
CUST037458,13-01-2025,Kolkata,Referral,January
CUST037459,31-01-2025,Delhi,Organic,January
CUST037462,18-02-2025,Pune,Organic,February
CUST037463,12-05-2025,Pune,Organic,May
CUST037468,09-03-2025,Chennai,Organic,March
CUST037469,27-11-2024,Bengaluru,Organic,November
CUST037471,27-12-2024,Pune,Paid,December
CUST037474,08-02-2025,Delhi,Organic,February
CUST037480,22-02-2025,Hyderabad,Referral,February
CUST037481,20-03-2025,Bengaluru,Paid,March
CUST037482,28-01-2025,Mumbai,Organic,January
CUST037483,25-04-2025,Pune,Organic,April
CUST037484,26-03-2025,Mumbai,Social,March
CUST037486,05-05-2025,Delhi,Social,May
CUST037487,21-01-2025,Bengaluru,Organic,January
CUST037488,04-02-2025,Mumbai,Paid,February
CUST037489,25-01-2025,Bengaluru,Paid,January
CUST037490,08-02-2025,Chennai,Organic,February
CUST037492,07-02-2025,Pune,Organic,February
CUST037493,04-05-2025,Pune,Paid,May
CUST037495,28-04-2025,Chennai,Paid,April
CUST037499,09-01-2025,Mumbai,Social,January
CUST037500,11-02-2025,Hyderabad,Referral,February
CUST037501,06-06-2025,Bengaluru,Social,June
CUST037502,04-02-2025,Delhi,Referral,February
CUST037509,15-02-2025,Bengaluru,Organic,February
CUST037510,03-07-2025,Kolkata,Social,July
CUST037512,28-01-2025,Kolkata,Organic,January
CUST037513,24-12-2024,Mumbai,Organic,December
CUST037514,04-02-2025,Chennai,Paid,February
CUST037518,30-12-2024,Chennai,Paid,December
CUST037519,03-04-2025,Bengaluru,Organic,April
CUST037523,30-03-2025,Bengaluru,Referral,March
CUST037524,25-06-2025,Pune,Paid,June
CUST037525,08-01-2025,Bengaluru,Paid,January
CUST037527,12-02-2025,Delhi,Referral,February
CUST037531,07-03-2025,Chennai,Referral,March
CUST037536,02-05-2025,Chennai,Organic,May
CUST037538,03-01-2025,Bengaluru,Organic,January
CUST037540,09-03-2025,Delhi,Referral,March
CUST037544,10-01-2025,Ahmedabad,Organic,January
CUST037549,08-02-2025,Delhi,Organic,February
CUST037550,24-03-2025,Mumbai,Organic,March
CUST037551,30-12-2024,Bengaluru,Organic,December
CUST037552,24-03-2025,Bengaluru,Organic,March
CUST037553,11-02-2025,Bengaluru,Social,February
CUST037554,06-01-2025,Bengaluru,Organic,January
CUST037555,22-01-2025,Bengaluru,Paid,January
CUST037558,27-12-2024,Bengaluru,Organic,December
CUST037560,28-07-2025,Bengaluru,Social,July
CUST037561,26-03-2025,Hyderabad,Paid,March
CUST037566,17-04-2025,Mumbai,Referral,April
CUST037567,14-04-2025,Bengaluru,Organic,April
CUST037568,17-02-2025,Pune,Organic,February
CUST037570,14-03-2025,Ahmedabad,Organic,March
CUST037572,15-01-2025,Mumbai,Organic,January
CUST037574,14-01-2025,Bengaluru,Social,January
CUST037576,27-07-2025,Kolkata,Paid,July
CUST037578,08-01-2025,Ahmedabad,Paid,January
CUST037580,15-11-2024,Bengaluru,Referral,November
CUST037582,04-06-2025,Mumbai,Paid,June
CUST037584,13-02-2025,Kolkata,Organic,February
CUST037585,25-12-2024,Delhi,Paid,December
CUST037594,23-01-2025,Ahmedabad,Organic,January
CUST037598,05-05-2025,Kolkata,Organic,May
CUST037599,14-01-2025,Bengaluru,Organic,January
CUST037604,02-01-2025,Kolkata,Referral,January
CUST037609,22-02-2025,Delhi,Referral,February
CUST037610,27-01-2025,Mumbai,Paid,January
CUST037613,06-05-2025,Bengaluru,Referral,May
CUST037614,31-03-2025,Hyderabad,Paid,March
CUST037615,08-11-2024,Ahmedabad,Referral,November
CUST037616,06-01-2025,Mumbai,Organic,January
CUST037620,13-09-2025,Pune,Referral,September
CUST037621,07-08-2025,Hyderabad,Paid,August
CUST037622,27-01-2025,Bengaluru,Organic,January
CUST037623,10-03-2025,Pune,Organic,March
CUST037625,11-01-2025,Bengaluru,Organic,January
CUST037627,21-12-2024,Bengaluru,Organic,December
CUST037628,26-08-2025,Bengaluru,Social,August
CUST037630,18-02-2025,Delhi,Organic,February
CUST037631,03-12-2024,Kolkata,Organic,December
CUST037634,24-04-2025,Kolkata,Paid,April
CUST037637,16-04-2025,Bengaluru,Referral,April
CUST037638,13-01-2025,Pune,Paid,January
CUST037640,13-04-2025,Mumbai,Referral,April
CUST037642,05-03-2025,Mumbai,Organic,March
CUST037643,13-01-2025,Kolkata,Organic,January
CUST037644,01-08-2025,Bengaluru,Organic,August
CUST037647,21-01-2025,Chennai,Organic,January
CUST037648,12-01-2025,Bengaluru,Organic,January
CUST037649,07-02-2025,Mumbai,Social,February
CUST037650,21-03-2025,Mumbai,Organic,March
CUST037652,15-02-2025,Hyderabad,Organic,February
CUST037658,26-02-2025,Mumbai,Referral,February
CUST037660,13-05-2025,Bengaluru,Organic,May
CUST037662,13-04-2025,Bengaluru,Paid,April
CUST037666,10-12-2024,Chennai,Paid,December
CUST037667,01-08-2025,Bengaluru,Paid,August
CUST037668,14-05-2025,Bengaluru,Organic,May
CUST037673,09-05-2025,Mumbai,Organic,May
CUST037674,13-02-2025,Delhi,Organic,February
CUST037675,27-12-2024,Delhi,Social,December
CUST037676,21-03-2025,Kolkata,Organic,March
CUST037678,02-01-2025,Bengaluru,Social,January
CUST037679,10-02-2025,Bengaluru,Paid,February
CUST037681,17-02-2025,Chennai,Referral,February
CUST037683,20-01-2025,Bengaluru,Referral,January
CUST037685,14-12-2024,Mumbai,Organic,December
CUST037686,21-06-2025,Ahmedabad,Organic,June
CUST037687,08-04-2025,Bengaluru,Paid,April
CUST037689,25-02-2025,Chennai,Organic,February
CUST037690,09-06-2025,Ahmedabad,Referral,June
CUST037693,27-02-2025,Bengaluru,Organic,February
CUST037695,25-03-2025,Bengaluru,Organic,March
CUST037697,16-02-2025,Bengaluru,Paid,February
CUST037699,14-02-2025,Bengaluru,Organic,February
CUST037701,23-07-2025,Ahmedabad,Organic,July
CUST037702,23-12-2024,Kolkata,Paid,December
CUST037704,04-04-2025,Hyderabad,Organic,April
CUST037706,06-03-2025,Chennai,Paid,March
CUST037707,07-02-2025,Hyderabad,Paid,February
CUST037709,28-03-2025,Hyderabad,Referral,March
CUST037711,16-01-2025,Ahmedabad,Paid,January
CUST037712,11-01-2025,Bengaluru,Social,January
CUST037714,03-04-2025,Bengaluru,Organic,April
CUST037717,05-01-2025,Pune,Organic,January
CUST037723,21-02-2025,Chennai,Organic,February
CUST037724,02-04-2025,Chennai,Organic,April
CUST037725,13-12-2024,Bengaluru,Organic,December
CUST037727,17-12-2024,Delhi,Social,December
CUST037728,22-06-2025,Bengaluru,Paid,June
CUST037729,15-01-2025,Ahmedabad,Referral,January
CUST037730,26-03-2025,Mumbai,Paid,March
CUST037731,31-03-2025,Mumbai,Paid,March
CUST037732,02-01-2025,Delhi,Organic,January
CUST037734,25-06-2025,Mumbai,Organic,June
CUST037735,28-05-2025,Ahmedabad,Organic,May
CUST037737,07-12-2024,Delhi,Referral,December
CUST037739,12-02-2025,Pune,Referral,February
CUST037740,31-03-2025,Bengaluru,Organic,March
CUST037742,12-01-2025,Bengaluru,Social,January
CUST037743,12-04-2025,Hyderabad,Organic,April
CUST037748,30-11-2024,Bengaluru,Referral,November
CUST037749,01-01-2025,Chennai,Referral,January
CUST037751,16-03-2025,Kolkata,Organic,March
CUST037755,01-01-2025,Bengaluru,Organic,January
CUST037760,06-01-2025,Bengaluru,Social,January
CUST037762,03-07-2025,Bengaluru,Paid,July
CUST037764,02-01-2025,Mumbai,Organic,January
CUST037768,17-07-2025,Delhi,Organic,July
CUST037770,10-02-2025,Hyderabad,Social,February
CUST037772,21-12-2024,Pune,Organic,December
CUST037774,12-03-2025,Kolkata,Referral,March
CUST037775,21-02-2025,Mumbai,Referral,February
CUST037776,30-01-2025,Ahmedabad,Organic,January
CUST037777,05-06-2025,Pune,Paid,June
CUST037778,25-02-2025,Bengaluru,Organic,February
CUST037779,10-07-2025,Delhi,Organic,July
CUST037780,16-12-2024,Mumbai,Social,December
CUST037784,26-04-2025,Delhi,Organic,April
CUST037785,29-01-2025,Delhi,Referral,January
CUST037788,22-03-2025,Hyderabad,Organic,March
CUST037790,13-12-2024,Delhi,Paid,December
CUST037791,19-03-2025,Chennai,Organic,March
CUST037793,03-08-2025,Kolkata,Organic,August
CUST037794,19-11-2024,Bengaluru,Organic,November
CUST037795,22-12-2024,Bengaluru,Organic,December
CUST037799,15-05-2025,Delhi,Referral,May
CUST037803,06-05-2025,Mumbai,Paid,May
CUST037804,08-02-2025,Kolkata,Paid,February
CUST037805,25-12-2024,Chennai,Organic,December
CUST037806,12-07-2025,Mumbai,Paid,July
CUST037809,24-01-2025,Pune,Organic,January
CUST037812,30-08-2025,Ahmedabad,Paid,August
CUST037813,07-01-2025,Bengaluru,Organic,January
CUST037817,05-02-2025,Mumbai,Organic,February
CUST037818,14-03-2025,Pune,Referral,March
CUST037819,03-04-2025,Mumbai,Organic,April
CUST037820,11-04-2025,Delhi,Organic,April
CUST037821,27-01-2025,Bengaluru,Referral,January
CUST037822,02-02-2025,Delhi,Organic,February
CUST037823,21-03-2025,Ahmedabad,Organic,March
CUST037824,03-12-2024,Bengaluru,Organic,December
CUST037827,26-12-2024,Mumbai,Organic,December
CUST037828,03-04-2025,Hyderabad,Social,April
CUST037829,28-01-2025,Bengaluru,Organic,January
CUST037830,19-02-2025,Chennai,Referral,February
CUST037831,24-12-2024,Hyderabad,Referral,December
CUST037834,15-12-2024,Chennai,Paid,December
CUST037835,11-04-2025,Ahmedabad,Referral,April
CUST037836,09-12-2024,Hyderabad,Organic,December
CUST037838,05-07-2025,Delhi,Paid,July
CUST037839,21-12-2024,Bengaluru,Organic,December
CUST037840,25-02-2025,Bengaluru,Paid,February
CUST037841,26-03-2025,Bengaluru,Organic,March
CUST037843,16-02-2025,Delhi,Paid,February
CUST037844,15-03-2025,Delhi,Organic,March
CUST037848,21-03-2025,Bengaluru,Organic,March
CUST037849,03-01-2025,Chennai,Paid,January
CUST037850,03-01-2025,Bengaluru,Organic,January
CUST037851,19-03-2025,Bengaluru,Organic,March
CUST037857,17-03-2025,Mumbai,Organic,March
CUST037860,16-01-2025,Hyderabad,Organic,January
CUST037861,06-06-2025,Chennai,Paid,June
CUST037862,25-12-2024,Kolkata,Paid,December
CUST037863,11-06-2025,Hyderabad,Social,June
CUST037865,26-12-2024,Bengaluru,Social,December
CUST037866,30-03-2025,Bengaluru,Organic,March
CUST037867,25-01-2025,Ahmedabad,Organic,January
CUST037868,16-01-2025,Pune,Organic,January
CUST037869,27-07-2025,Chennai,Paid,July
CUST037872,21-12-2024,Chennai,Paid,December
