order_id,customer_id,restaurant_id,delivery_partner_id,order_timestamp,subtotal_amount,discount_amount,delivery_fee,total_amount,is_cod,is_cancelled
ORD202501003558,CUST023589,REST13474,DP12902,10-01-2025 20.30,340.78,0,29.75,370.54,N,N
ORD202501016709,CUST054607,REST09007,DP11722,10-01-2025 20.30,395.62,0,37.74,433.35,Y,N
ORD202501004243,CUST020252,REST10007,DP02997,10-01-2025 20.30,348.41,25.09,41.01,364.34,N,N
ORD202501009526,CUST124181,REST04752,DP00050,10-01-2025 20.31,370.69,72.92,35.29,333.06,Y,N
ORD202501003297,CUST120434,REST05930,DP09411,10-01-2025 20.33,307.96,0,27.46,335.42,Y,N
ORD202501012923,CUST099841,REST01736,DP05839,10-01-2025 20.33,275.15,55.53,29.21,248.83,Y,N
ORD202501012885,CUST010409,REST18413,DP14421,10-01-2025 20.34,443.64,87.77,29.56,385.44,N,N
ORD202501004117,CUST185943,REST15051,DP08660,10-01-2025 20.34,193.46,0,43.99,237.45,N,N
ORD202501001105,CUST126748,REST18034,DP01104,10-01-2025 20.34,195.29,0,29.83,225.13,N,N
ORD202501000459,CUST071132,REST13121,DP06800,10-01-2025 20.34,362.36,0,44.01,406.37,N,N
ORD202501015421,CUST065769,REST17630,DP12433,10-01-2025 20.34,481.9,0,42.19,524.08,N,N
ORD202501009707,CUST122207,REST01624,DP02603,10-01-2025 20.35,398.82,85.73,40.18,353.27,N,N
ORD202501024860,CUST072474,REST08027,DP14463,10-01-2025 20.35,315.5,0,34.95,350.45,N,N
ORD202501014259,CUST007121,REST03549,DP03854,10-01-2025 20.36,286.8,31.58,44.77,299.99,Y,N
ORD202501022598,CUST198945,REST07629,DP03549,10-01-2025 20.36,255.04,0,26.58,281.62,N,N
ORD202501007543,CUST067838,REST13693,DP09156,10-01-2025 20.36,317.25,27.05,23.18,313.38,N,N
ORD202501002463,CUST181014,REST04687,DP07034,10-01-2025 20.36,535.86,0,42.59,578.45,Y,N
ORD202501008838,CUST193810,REST04789,DP13705,10-01-2025 20.36,507.04,0,31.13,538.17,N,N
ORD202501023568,CUST144795,REST10553,,10-01-2025 20.37,0,0,0,0,N,Y
ORD202501012120,CUST151199,REST16895,DP14959,10-01-2025 20.37,340.43,19.51,32.16,353.08,N,N
ORD202501005514,CUST170045,REST12777,DP14881,10-01-2025 20.37,0,0,0,0,N,Y
ORD202501002776,CUST182630,REST02958,DP04960,10-01-2025 20.38,336.67,0,39.36,376.03,Y,N
ORD202501002100,CUST136753,REST11144,DP04832,10-01-2025 20.39,177.26,19.63,20.31,177.94,N,N
ORD202501014089,CUST168136,REST10655,DP08737,10-01-2025 20.39,656.69,153.15,23.25,526.8,N,N
ORD202501016911,CUST016598,REST00238,DP07027,10-01-2025 20.41,318.73,25.14,30.79,324.39,N,N
ORD202501001318,CUST141130,REST04755,DP07215,10-01-2025 20.42,155.9,0,22.1,178,Y,N
ORD202501023873,CUST161433,REST00263,DP07039,10-01-2025 20.42,363.05,0,23.78,386.83,Y,N
ORD202501014308,CUST020234,REST09379,DP08299,10-01-2025 20.43,410.23,0,36.99,447.22,Y,N
ORD202501020651,CUST054999,REST03056,DP07585,10-01-2025 20.43,258.7,0,34.64,293.33,N,N
ORD202501013309,CUST189881,REST10647,DP03777,10-01-2025 20.43,322.34,46.23,40.23,316.34,Y,N
ORD202501011254,CUST026428,REST19646,DP08269,10-01-2025 20.45,370.87,0,42.37,413.24,N,N
ORD202501004044,CUST129289,REST12389,DP10312,10-01-2025 20.46,900,0,39.03,939.03,N,N
ORD202501004206,CUST160455,REST00626,DP02866,10-01-2025 20.46,259.78,0,25.9,285.68,N,N
ORD202501001621,CUST195249,REST07002,DP03539,10-01-2025 20.46,323.42,0,37.85,361.26,N,N
ORD202501017398,CUST116767,REST10038,,10-01-2025 20.47,0,0,0,0,Y,Y
ORD202501017169,CUST029642,REST17504,DP04357,10-01-2025 20.48,292.29,0,25.23,317.52,Y,N
ORD202501016283,CUST120680,REST07696,DP10875,10-01-2025 20.48,235.53,0,31.45,266.98,Y,N
ORD202501024352,CUST029755,REST00552,DP06306,10-01-2025 20.48,678.59,0,25.9,704.48,N,N
ORD202501008424,CUST007253,REST06574,DP13028,10-01-2025 20.48,302.7,0,34.21,336.9,Y,N
ORD202501008901,CUST063182,REST15345,DP11772,10-01-2025 20.48,251.44,0,44.82,296.26,N,N
ORD202501006576,CUST126785,REST06878,DP00360,10-01-2025 20.49,346.52,0,36.62,383.15,N,N
ORD202501017281,CUST185195,REST03130,DP05192,10-01-2025 20.50,270.04,66.67,36.58,239.94,Y,N
ORD202501006324,CUST099412,REST16920,DP10304,10-01-2025 20.50,326.82,25.52,27.34,328.64,N,N
ORD202501017786,CUST014421,REST05341,DP14857,10-01-2025 20.51,243.62,55.48,25.71,213.84,N,N
ORD202501008670,CUST149132,REST14745,DP08062,10-01-2025 20.55,300.47,43.68,31.26,288.04,N,N
ORD202501007483,CUST061032,REST19108,DP04920,10-01-2025 20.56,409.26,0,39.77,449.03,Y,N
ORD202501014694,CUST121667,REST18958,DP06575,10-01-2025 20.56,374.61,81.63,21.26,314.24,Y,N
ORD202501012288,CUST139936,REST06418,,10-01-2025 20.56,0,0,0,0,Y,Y
ORD202501015736,CUST090068,REST04436,DP10881,10-01-2025 20.57,310.2,0,33.06,343.26,N,N
ORD202501009470,CUST075314,REST07119,DP11103,10-01-2025 20.57,247.19,12.41,42.4,277.18,N,N
ORD202501014729,CUST131659,REST00062,DP03282,10-01-2025 20.57,189.38,0,25.07,214.45,Y,N
ORD202501015387,CUST176827,REST15104,DP08129,10-01-2025 20.57,217.01,0,21.34,238.35,N,N
ORD202501021211,CUST128600,REST03104,DP10452,10-01-2025 20.58,308.35,0,29.94,338.29,N,N
ORD202501009025,CUST035425,REST19682,DP11098,10-01-2025 20.59,352.71,81.44,28.4,299.68,N,N
ORD202501002383,CUST055771,REST16450,DP06678,10-01-2025 20.59,260.19,0,34.91,295.1,Y,N
ORD202501006712,CUST000468,REST10886,DP13112,10-01-2025 20.59,175.44,0,40.74,216.18,N,N
ORD202501014961,CUST083085,REST03916,DP00540,10-01-2025 21.00,359.05,84.07,33.11,308.09,N,N
ORD202501024790,CUST003637,REST16862,DP13569,10-01-2025 21.00,336.38,31.87,36.37,340.88,N,N
ORD202501007557,CUST115228,REST06901,DP07421,10-01-2025 21.00,424.68,0,34.39,459.07,Y,N
ORD202501006742,CUST051101,REST19071,DP04957,10-01-2025 21.00,365.83,43.71,34.54,356.65,N,N
ORD202501012106,CUST096032,REST00242,DP09036,10-01-2025 21.01,429.85,0,28.08,457.93,N,N
ORD202501014872,CUST164094,REST01170,DP11555,10-01-2025 21.01,143.32,28.35,21.22,136.19,Y,N
ORD202501022714,CUST181939,REST12099,DP08617,10-01-2025 21.01,353.95,0,42.48,396.44,Y,N
ORD202501005841,CUST069872,REST11394,DP11340,10-01-2025 21.02,358.96,0,31.03,389.99,N,N
ORD202501013143,CUST119253,REST00413,DP08694,10-01-2025 21.02,264.24,0,44.75,308.99,N,N
ORD202501009455,CUST093172,REST18455,DP14115,10-01-2025 21.03,231.78,13.46,27.96,246.28,Y,N
ORD202501017873,CUST086671,REST05588,DP03436,10-01-2025 21.03,354.04,0,31.99,386.03,Y,N
ORD202501012398,CUST180539,REST10230,DP02947,10-01-2025 21.03,155.18,0,41.16,196.34,Y,N
ORD202501015195,CUST098496,REST15511,DP12677,10-01-2025 21.04,353.58,0,23.51,377.09,N,N
ORD202501013364,CUST159069,REST04502,DP05569,10-01-2025 21.06,481.32,89.14,28.72,420.9,N,N
ORD202501018702,CUST068122,REST00622,DP14478,10-01-2025 21.07,271.63,31.96,20.49,260.17,N,N
ORD202501018780,CUST096860,REST18054,DP13348,10-01-2025 21.07,480.72,102.62,30.89,408.98,Y,N
ORD202501016318,CUST178010,REST02134,DP07558,10-01-2025 21.08,154.4,0,31.61,186.01,N,N
ORD202501002191,CUST075040,REST01030,DP03033,10-01-2025 21.08,271.06,0,43.95,315.01,Y,N
ORD202501021778,CUST079089,REST06757,DP02466,10-01-2025 21.08,516.55,76.34,21.51,461.72,N,N
ORD202501008085,CUST154371,REST17235,DP08022,10-01-2025 21.09,201.2,0,26.34,227.54,Y,N
ORD202501008531,CUST184861,REST03051,DP04970,10-01-2025 21.10,516.56,46.88,22.85,492.53,N,N
ORD202501013543,CUST196835,REST01390,DP06523,10-01-2025 21.10,380.64,0,32.48,413.12,N,N
ORD202501018492,CUST024669,REST12618,DP08097,10-01-2025 21.10,334.41,0,44.89,379.31,Y,N
ORD202501014294,CUST130554,REST03277,DP14243,10-01-2025 21.11,344.28,0,35.56,379.84,N,N
ORD202501010884,CUST109493,REST02543,DP01729,10-01-2025 21.12,544.97,72.08,40.82,513.71,N,N
ORD202501014310,CUST127828,REST19151,DP07151,10-01-2025 21.12,273.42,35.75,33.43,271.1,N,N
ORD202501006996,CUST199843,REST07326,DP11963,10-01-2025 21.12,262.69,0,41.38,304.07,N,N
ORD202501016963,CUST045182,REST10676,DP02741,10-01-2025 21.13,611.86,140.97,42.56,513.45,N,N
ORD202501007877,CUST191827,REST04407,DP00981,10-01-2025 21.13,254.74,0,26.27,281.01,Y,N
ORD202501024730,CUST004818,REST17294,DP05685,10-01-2025 21.13,350.26,77.55,26.68,299.38,N,N
ORD202501003822,CUST186705,REST19537,DP08998,10-01-2025 21.13,200.21,0,30.53,230.75,N,N
ORD202501007035,CUST197588,REST06113,DP08984,10-01-2025 21.13,260.34,42.96,29.88,247.26,Y,N
ORD202501023678,CUST151055,REST10694,DP05983,10-01-2025 21.13,518.63,0,44.73,563.36,N,N
ORD202501012788,CUST187001,REST03202,DP01203,10-01-2025 21.13,208.12,0,23.8,231.92,N,N
ORD202501012608,CUST028296,REST19813,DP02741,10-01-2025 21.13,344.92,62.57,27.15,309.5,Y,N
ORD202501013715,CUST036857,REST06594,DP05790,10-01-2025 21.14,239.97,0,29.77,269.74,N,N
ORD202501002513,CUST155156,REST17565,DP14880,10-01-2025 21.15,361.95,0,31.78,393.73,Y,N
ORD202501013983,CUST170255,REST15468,DP10383,10-01-2025 21.15,361.2,32.33,42.74,371.61,N,N
ORD202501003586,CUST061052,REST08430,DP03386,10-01-2025 21.16,390.79,0,30.08,420.87,N,N
ORD202501015366,CUST010646,REST19191,DP05558,10-01-2025 21.18,299.02,36.02,22.38,285.38,N,N
ORD202501014996,CUST140682,REST10246,DP09511,10-01-2025 21.19,447.07,0,24.39,471.46,N,N
ORD202501013906,CUST090319,REST00229,DP06486,10-01-2025 21.19,0,0,0,0,N,Y
ORD202501005558,CUST000320,REST14403,DP01250,10-01-2025 21.19,356.14,0,26.01,382.15,Y,N
ORD202501022085,CUST079687,REST11855,DP04830,10-01-2025 21.19,331.3,0,37,368.29,N,N
ORD202501000272,CUST032193,REST16858,DP10608,10-01-2025 21.20,508.59,0,31.9,540.49,N,N
ORD202501004126,CUST011313,REST19212,DP06090,10-01-2025 21.20,255.79,0,37.91,293.7,N,N
ORD202501016912,CUST103843,REST00139,DP01975,10-01-2025 21.20,259.14,0,43.82,302.96,Y,N
ORD202501019349,CUST067824,REST12921,DP05729,10-01-2025 21.20,413.15,0,41.27,454.42,N,N
ORD202501011181,CUST147655,REST00516,DP07458,10-01-2025 21.20,248.15,0,31.97,280.12,N,N
ORD202501001726,CUST114393,REST15349,DP00578,10-01-2025 21.21,0,0,0,0,N,Y
ORD202501020333,CUST194876,REST14011,DP13976,10-01-2025 21.21,451.84,38.34,25.11,438.61,N,N
ORD202501012003,CUST041793,REST02348,DP04732,10-01-2025 21.21,479.53,0,23.84,503.37,N,N
ORD202501022688,CUST056407,REST09115,DP02346,10-01-2025 21.21,299.52,0,42.07,341.59,N,N
ORD202501015904,CUST105456,REST13077,DP01105,10-01-2025 21.22,415.85,25.32,23.71,414.24,Y,N
ORD202501017204,CUST084530,REST13466,DP11509,10-01-2025 21.24,334.5,0,25.35,359.85,N,N
ORD202501021566,CUST021097,REST14732,DP13473,10-01-2025 21.24,476.65,77.82,39.78,438.62,N,N
ORD202501015889,CUST179934,REST02390,DP05689,10-01-2025 21.24,454.13,0,31.29,485.42,N,N
ORD202501017329,CUST016436,REST09174,DP00943,10-01-2025 21.24,220.64,0,34.39,255.03,Y,N
ORD202501012985,CUST028945,REST12192,DP06749,10-01-2025 21.25,677.65,84.68,41.5,634.47,Y,N
ORD202501015102,CUST193196,REST15148,DP05026,10-01-2025 21.25,170.71,0,42.78,213.49,N,N
ORD202501002010,CUST070901,REST06617,DP00368,10-01-2025 21.26,267.1,0,30.61,297.71,Y,N
ORD202501019688,CUST118092,REST11180,DP02666,10-01-2025 21.26,183.4,0,40.35,223.75,N,N
ORD202501007531,CUST099564,REST13118,DP07639,10-01-2025 21.27,381.52,0,42.18,423.7,N,N
ORD202501018704,CUST014380,REST16746,DP12342,10-01-2025 21.28,360.18,0,31.85,392.03,Y,N
ORD202501016147,CUST140330,REST14283,DP12488,10-01-2025 21.28,356.24,0,21.59,377.83,N,N
ORD202501021505,CUST167699,REST03828,DP12858,10-01-2025 21.29,283.53,0,33.35,316.87,N,N
ORD202501007139,CUST167463,REST13646,DP06302,10-01-2025 21.30,274.93,47.41,33.33,260.85,Y,N
ORD202501021472,CUST185308,REST06246,DP11734,10-01-2025 21.30,331.16,70.8,36.69,297.05,N,N
ORD202501022298,CUST138026,REST11897,DP03830,10-01-2025 21.32,241.38,0,22.52,263.9,N,N
ORD202501011598,CUST112640,REST05542,DP13229,10-01-2025 21.32,414.56,0,41.49,456.05,Y,N
ORD202501003479,CUST163960,REST11024,DP09933,10-01-2025 21.32,363.98,48.03,28.68,344.63,Y,N
ORD202501012001,CUST023582,REST14282,DP10047,10-01-2025 21.34,278.14,0,27.74,305.88,N,N
ORD202501010619,CUST087932,REST10070,,10-01-2025 21.36,0,0,0,0,N,Y
ORD202501002791,CUST186576,REST17640,DP01809,10-01-2025 21.36,336.15,0,43.9,380.05,N,N
ORD202501014580,CUST108556,REST14782,DP01470,10-01-2025 21.36,558.61,0,27.48,586.08,Y,N
ORD202501017985,CUST091257,REST09895,DP06458,10-01-2025 21.37,666.45,0,39.6,706.05,N,N
ORD202501007713,CUST015653,REST07998,DP03535,10-01-2025 21.37,712.9,0,25.73,738.63,N,N
ORD202501002068,CUST011800,REST09085,DP12776,10-01-2025 21.38,244.33,0,33.61,277.95,N,N
ORD202501002386,CUST166686,REST00005,DP11023,10-01-2025 21.38,386.67,0,38.89,425.56,Y,N
ORD202501011067,CUST004455,REST10749,DP00419,10-01-2025 21.39,208.77,27.19,34.18,215.76,N,N
ORD202501017119,CUST131639,REST14864,DP14775,10-01-2025 21.39,166.24,0,42.57,208.82,N,N
ORD202501004373,CUST165405,REST11039,DP12444,10-01-2025 21.39,469.6,33.85,38.22,473.97,N,N
ORD202501021005,CUST159711,REST16419,DP03039,10-01-2025 21.39,289.85,55.32,43.98,278.51,N,N
ORD202501000693,CUST106181,REST15274,DP08868,10-01-2025 21.39,225.8,0,41.85,267.66,Y,N
ORD202501022329,CUST188743,REST06847,DP05240,10-01-2025 21.39,362.21,0,20.33,382.54,N,N
ORD202501021910,CUST009378,REST02728,DP01774,10-01-2025 21.39,258.9,54.47,38.71,243.14,N,N
ORD202501022205,CUST179222,REST13077,DP11135,10-01-2025 21.40,311.59,0,23.13,334.73,Y,N
ORD202501006187,CUST180246,REST00760,DP14685,10-01-2025 21.41,477.04,31.51,34.53,480.06,Y,N
ORD202501022114,CUST140651,REST04657,,10-01-2025 21.41,0,0,0,0,N,Y
ORD202501017448,CUST186766,REST15901,DP04307,10-01-2025 21.41,210.68,21.57,38.41,227.52,N,N
ORD202501009372,CUST161392,REST14267,DP03304,10-01-2025 21.42,760.05,0,31.83,791.88,N,N
ORD202501015579,CUST052840,REST03845,DP04121,10-01-2025 21.42,483.33,69.51,25.01,438.84,N,N
ORD202501009015,CUST157112,REST15429,DP06414,10-01-2025 21.42,173.1,0,42.83,215.93,Y,N
ORD202501000560,CUST086634,REST07388,DP06250,10-01-2025 21.42,263.39,0,30.61,294,Y,N
ORD202501022170,CUST097369,REST14622,DP01437,10-01-2025 21.43,261.89,0,29.49,291.38,Y,N
ORD202501013373,CUST036718,REST00869,DP03062,10-01-2025 21.43,259.58,57.82,33.63,235.4,N,N
ORD202501016314,CUST132656,REST02444,DP08492,10-01-2025 21.43,384.32,52.99,22.37,353.7,N,N
ORD202501001638,CUST169629,REST02536,DP14960,10-01-2025 21.44,364.82,0,34.06,398.89,N,N
ORD202501002028,CUST159029,REST08927,DP02986,10-01-2025 21.45,215.3,0,28.49,243.79,N,N
ORD202501005024,CUST161564,REST02789,DP09467,10-01-2025 21.45,270.85,0,40.52,311.37,Y,N
ORD202501017127,CUST141529,REST05837,DP02335,10-01-2025 21.46,310.91,0,25.31,336.22,N,N
ORD202501016478,CUST134651,REST01220,DP12058,10-01-2025 21.46,162.37,0,32.62,194.99,N,N
ORD202501011241,CUST069446,REST03955,DP10947,10-01-2025 21.46,477.71,101.86,31.8,407.66,N,N
ORD202501013940,CUST113231,REST10115,DP00508,10-01-2025 21.48,246.22,0,37.15,283.36,N,N
ORD202501024053,CUST015343,REST10667,DP10304,10-01-2025 21.48,349.56,74.84,23.9,298.62,Y,N
ORD202501014705,CUST004694,REST11761,DP00064,10-01-2025 21.48,359,0,31.37,390.37,N,N
ORD202501016311,CUST152658,REST05758,DP13323,10-01-2025 21.49,417.05,0,43.09,460.14,N,N
ORD202501021346,CUST007285,REST12545,DP02201,10-01-2025 21.49,214.03,0,38.09,252.12,Y,N
ORD202501004920,CUST152698,REST03452,DP01256,10-01-2025 21.49,245.24,0,24.6,269.84,Y,N
ORD202501022379,CUST038325,REST13635,DP10532,10-01-2025 21.50,207.38,24.33,33.28,216.33,N,N
ORD202501016213,CUST103474,REST08532,DP11691,10-01-2025 21.50,480.24,0,27.92,508.16,Y,N
ORD202501011038,CUST053729,REST17951,DP05480,10-01-2025 21.51,350.47,48.19,26.96,329.23,N,N
ORD202501005595,CUST146056,REST18017,DP04246,10-01-2025 21.52,309.01,0,25.03,334.04,N,N
ORD202501004520,CUST144935,REST01526,DP12492,10-01-2025 21.52,318.22,0,44.98,363.2,Y,N
ORD202501000881,CUST144722,REST13572,DP14337,10-01-2025 21.52,346.14,79.1,33.5,300.54,Y,N
ORD202501001475,CUST177928,REST17933,DP06512,10-01-2025 21.52,256.25,0,29.27,285.52,N,N
ORD202501012357,CUST093493,REST16564,,10-01-2025 21.52,0,0,0,0,N,Y
ORD202501012259,CUST167337,REST07893,DP14104,10-01-2025 21.52,438.56,0,44.74,483.3,N,N
ORD202501008966,CUST185888,REST06997,DP14584,10-01-2025 21.53,297.67,0,32.12,329.79,N,N
ORD202501004035,CUST072736,REST13814,DP10691,10-01-2025 21.53,344.9,0,36.46,381.36,Y,N
ORD202501002176,CUST006618,REST03045,DP09486,10-01-2025 21.54,0,0,0,0,Y,Y
ORD202501006500,CUST009438,REST03343,DP12970,10-01-2025 21.54,305.38,43.52,29.82,291.67,N,N
ORD202501020384,CUST173626,REST17103,DP14724,10-01-2025 21.54,174.59,0,30.22,204.81,Y,N
ORD202501024445,CUST143604,REST03966,DP00465,10-01-2025 21.55,374.35,79.89,39.79,334.24,Y,N
ORD202501018302,CUST077505,REST06476,DP09244,10-01-2025 21.56,316.18,0,39.58,355.76,Y,N
ORD202501004437,CUST149730,REST03613,DP00822,10-01-2025 21.56,0,0,0,0,Y,Y
ORD202501024823,CUST007881,REST17175,DP10362,10-01-2025 21.56,261.47,0,26.43,287.9,N,N
ORD202501005768,CUST099746,REST18672,DP11693,10-01-2025 21.56,230.86,0,25.41,256.28,N,N
ORD202501014086,CUST038383,REST02361,DP01466,10-01-2025 21.57,269.22,0,43.31,312.53,N,N
ORD202501008804,CUST034569,REST06754,DP11832,10-01-2025 21.57,245.14,0,40.67,285.82,N,N
ORD202501016720,CUST047513,REST14033,DP13398,10-01-2025 21.58,214.15,0,26.62,240.77,N,N
ORD202501016368,CUST101696,REST14674,DP12097,10-01-2025 22.00,444.17,39.05,26.02,431.14,N,N
ORD202501001625,CUST113567,REST09038,DP03305,10-01-2025 22.00,237.85,50.63,30.36,217.58,N,N
ORD202501005093,CUST024080,REST15240,DP14763,10-01-2025 22.00,428.23,80.45,29.03,376.81,N,N
ORD202501022624,CUST194941,REST10598,DP10774,10-01-2025 22.01,344.74,20.81,21.95,345.88,N,N
ORD202501023713,CUST170179,REST06161,DP09161,10-01-2025 22.01,274.88,0,36.77,311.65,N,N
ORD202501017976,CUST133995,REST09474,DP00198,10-01-2025 22.01,276.68,0,41.73,318.41,N,N
ORD202501004633,CUST065153,REST08350,DP08681,10-01-2025 22.01,397.66,0,27.36,425.02,N,N
ORD202501024540,CUST083624,REST09100,DP06329,10-01-2025 22.01,392.3,0,31.84,424.14,N,N
ORD202501002849,CUST183957,REST00171,DP06395,10-01-2025 22.03,328.85,0,36.28,365.13,Y,N
ORD202501014998,CUST128038,REST03473,DP13132,10-01-2025 22.04,351.41,0,20.91,372.32,N,N
ORD202501019819,CUST120518,REST13359,DP01889,10-01-2025 22.05,400.43,74.19,24.02,350.26,N,N
ORD202501004308,CUST198204,REST16538,DP14105,10-01-2025 22.07,342,0,42.07,384.06,Y,N
ORD202501024758,CUST160032,REST07893,DP03551,10-01-2025 22.07,244.79,0,38.69,283.49,N,N
ORD202501016231,CUST150523,REST09027,,10-01-2025 22.08,0,0,0,0,N,Y
ORD202501006498,CUST062851,REST13142,DP03966,10-01-2025 22.08,460.64,0,20.42,481.06,N,N
ORD202501000686,CUST024706,REST16621,DP00139,10-01-2025 22.10,251.13,0,35.24,286.37,N,N
ORD202501015164,CUST005455,REST09658,DP04280,10-01-2025 22.11,471.94,0,31.5,503.44,N,N
ORD202501006983,CUST156332,REST05315,DP06366,10-01-2025 22.11,193.13,0,34,227.13,N,N
ORD202501019852,CUST174803,REST07545,DP14093,10-01-2025 22.12,197.16,0,25.03,222.2,N,N
ORD202501021619,CUST083185,REST15164,DP07324,10-01-2025 22.13,215.91,0,21.21,237.12,Y,N
ORD202501008040,CUST067697,REST03873,DP01533,10-01-2025 22.14,297.93,0,44.44,342.38,Y,N
ORD202501001714,CUST117232,REST11937,DP13182,10-01-2025 22.15,296.23,49.14,40.28,287.37,N,N
ORD202501008862,CUST075241,REST11800,DP12683,10-01-2025 22.17,237.02,0,25.84,262.85,Y,N
ORD202501010883,CUST160335,REST09910,DP11540,10-01-2025 22.17,283.15,0,25.78,308.93,N,N
ORD202501016579,CUST068582,REST04969,DP07679,10-01-2025 22.18,196.87,33.87,29.59,192.6,N,N
ORD202501017817,CUST137571,REST00411,DP02362,10-01-2025 22.19,328.02,33.83,31.37,325.56,N,N
ORD202501009464,CUST183910,REST14423,DP01628,10-01-2025 22.20,448.53,0,26.42,474.95,N,N
ORD202501004593,CUST136002,REST08864,DP04886,10-01-2025 22.20,120,16.66,43.03,146.37,N,N
ORD202501011152,CUST073477,REST15226,DP12154,10-01-2025 22.20,270.4,0,40.61,311.01,N,N
ORD202501021784,CUST125794,REST07546,DP07980,10-01-2025 22.21,552.66,0,26.57,579.23,N,N
ORD202501002172,CUST198326,REST11966,DP11373,10-01-2025 22.22,348.93,0,21.9,370.82,N,N
ORD202501018027,CUST177806,REST12584,DP04182,10-01-2025 22.22,292.84,0,39.98,332.82,N,N
ORD202501010069,CUST048031,REST17636,DP00337,10-01-2025 22.22,474.1,0,43.41,517.51,N,N
ORD202501024654,CUST104961,REST02477,DP01931,10-01-2025 22.23,225.01,0,30.82,255.83,N,N
ORD202501020287,CUST131316,REST14541,DP06905,10-01-2025 22.24,380.08,77.69,34.44,336.83,N,N
ORD202501005213,CUST033550,REST15409,DP10741,10-01-2025 22.25,578.29,0,35.29,613.58,N,N
ORD202501006710,CUST084059,REST04761,DP08760,10-01-2025 22.25,366.11,29.93,23.72,359.9,N,N
ORD202501004850,CUST118915,REST16529,DP13325,10-01-2025 22.25,297.29,0,25.49,322.78,Y,N
ORD202501016025,CUST017917,REST15217,DP05542,10-01-2025 22.25,297.95,0,41.38,339.33,N,N
ORD202501018345,CUST080753,REST02982,DP13327,10-01-2025 22.25,254.26,0,43.24,297.5,Y,N
ORD202501003274,CUST141381,REST13178,DP06184,10-01-2025 22.25,353.15,0,27.33,380.47,N,N
ORD202501011281,CUST171793,REST06313,DP13384,10-01-2025 22.25,237.26,50.03,22.79,210.03,N,N
ORD202501001583,CUST073334,REST14349,DP05673,10-01-2025 22.25,477.03,0,37.74,514.77,N,N
ORD202501006557,CUST056328,REST02362,DP06760,10-01-2025 22.26,444.35,0,23.52,467.87,Y,N
ORD202501006396,CUST192615,REST19613,DP01359,10-01-2025 22.26,413.21,0,39.32,452.54,N,N
ORD202501022467,CUST052207,REST04777,DP10987,10-01-2025 22.26,369.64,0,27.17,396.81,N,N
ORD202501017522,CUST139929,REST08098,DP10055,10-01-2025 22.27,415.96,0,28.69,444.64,N,N
ORD202501000634,CUST073165,REST10473,DP07954,10-01-2025 22.28,326.4,33.07,27.83,321.16,N,N
ORD202501014407,CUST051193,REST03843,DP00538,10-01-2025 22.30,631.42,0,44.77,676.19,N,N
ORD202501023822,CUST161955,REST13773,DP04095,10-01-2025 22.30,350.76,0,33.01,383.77,Y,N
ORD202501019250,CUST198785,REST14975,DP05861,10-01-2025 22.32,678.68,0,27.91,706.59,N,N
ORD202501015774,CUST039772,REST15875,DP00371,10-01-2025 22.33,197.14,14.38,30.14,212.89,Y,N
ORD202501012335,CUST093365,REST18742,DP11202,10-01-2025 22.33,412.62,0,29.29,441.92,N,N
ORD202501023839,CUST009867,REST03079,DP05529,10-01-2025 22.34,494.31,85.29,21.54,430.56,N,N
ORD202501019799,CUST067765,REST04495,DP07931,10-01-2025 22.34,315.23,30.7,24.9,309.43,Y,N
ORD202501017383,CUST113865,REST09304,DP14818,10-01-2025 22.35,379.23,29.93,20.12,369.42,N,N
ORD202501011204,CUST022623,REST11197,DP05643,10-01-2025 22.36,329.64,55.89,33.85,307.61,N,N
ORD202501017243,CUST159817,REST19207,DP14713,10-01-2025 22.37,370.01,0,36.58,406.59,N,N
ORD202501012606,CUST151943,REST16998,DP00752,10-01-2025 22.37,0,0,0,0,N,Y
ORD202501004072,CUST009788,REST19407,DP11271,10-01-2025 22.37,280.69,0,26.32,307.01,Y,N
ORD202501022623,CUST016046,REST07455,DP11173,10-01-2025 22.38,225.29,0,33.74,259.03,N,N
ORD202501005505,CUST080179,REST05999,DP12277,10-01-2025 22.38,336.13,36.7,44.37,343.79,N,N
ORD202501008784,CUST094633,REST11793,DP02570,10-01-2025 22.38,177.82,0,40.23,218.05,Y,N
ORD202501014714,CUST076415,REST09415,DP05828,10-01-2025 22.39,404.02,0,21.46,425.48,Y,N
